1	2.0
2	0.0
3	0.0
4	39.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	3.0
15	30.0
16	3.0
17	0.0
18	19.0
19	0.0
20	4.0
21	0.0
22	28.0
23	52.0
24	0.0
25	40.0
26	0.0
27	8.0
28	11.0
29	14.0
30	51.0
31	6.0
32	0.0
33	0.0
34	0.0
35	0.0
36	0.0
37	44.0
38	22.0
39	39.0
40	0.0
41	13.0
42	0.0
43	0.0
44	6.0
45	39.0
46	0.0
47	0.0
48	0.0
49	5.0
50	0.0
51	31.0
52	8.0
53	0.0
54	0.0
55	0.0
56	0.0
57	0.0
58	0.0
59	0.0
60	9.0
61	47.0
62	0.0
63	38.0
64	0.0
65	0.0
66	0.0
67	0.0
68	0.0
69	0.0
70	1.0
71	0.0
72	0.0
73	0.0
74	16.0
75	0.0
76	0.0
77	74.0
78	0.0
79	0.0
80	0.0
81	64.0
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	40.0
93	0.0
94	27.0
95	0.0
96	0.0
97	0.0
98	2.0
99	0.0
100	24.0
101	0.0
102	55.0
103	56.0
104	0.0
105	0.0
106	2.0
107	0.0
108	0.0
109	0.0
110	3.0
111	0.0
112	0.0
113	7.0
114	0.0
115	10.0
116	30.0
117	8.0
118	1.0
119	22.0
120	18.0
121	0.0
122	0.0
123	0.0
124	20.0
125	0.0
126	31.0
127	66.0
128	33.0
129	0.0
130	0.0
131	8.0
132	0.0
133	0.0
134	0.0
135	48.0
136	43.0
137	32.0
138	33.0
139	0.0
140	0.0
141	11.0
142	42.0
143	45.0
144	62.0
145	0.0
146	0.0
147	29.0
148	0.0
149	0.0
150	0.0
151	0.0
153	4.0
154	0.0
155	0.0
156	0.0
158	33.0
159	41.0
160	0.0
161	0.0
162	33.0
163	0.0
164	0.0
165	2.0
166	2.0
167	17.0
168	37.0
169	33.0
170	30.0
171	0.0
172	0.0
173	9.0
174	0.0
175	0.0
176	0.0
177	0.0
178	0.0
179	0.0
180	0.0
181	0.0
182	35.0
183	4.0
184	0.0
185	4.0
186	39.0
187	36.0
188	0.0
189	3.0
190	13.0
191	0.0
192	20.0
193	6.0
194	2.0
195	4.0
196	26.0
197	6.0
198	38.0
199	7.0
200	0.0
201	0.0
202	16.0
203	0.0
204	27.0
205	0.0
206	0.0
207	0.0
208	21.0
209	0.0
210	0.0
211	31.0
212	7.0
213	5.0
214	6.0
215	26.0
216	59.0
217	27.0
218	0.0
219	29.0
220	0.0
221	0.0
222	20.0
223	0.0
224	0.0
225	0.0
226	0.0
228	10.0
229	23.0
230	0.0
231	33.0
232	0.0
233	0.0
234	0.0
235	0.0
236	0.0
237	0.0
238	0.0
239	0.0
240	35.0
241	0.0
242	0.0
243	0.0
244	0.0
245	0.0
246	0.0
247	33.0
248	0.0
249	33.0
250	0.0
251	0.0
252	43.0
253	16.0
500	0.0
501	26.0
502	0.0
503	0.0
504	0.0
505	0.0
506	0.0
507	0.0
508	0.0
509	11.0
510	0.0
511	0.0
512	5.0
513	0.0
514	17.0
