1	0.0
2	38.0
3	65.0
4	0.0
5	46.0
6	28.0
7	41.0
8	32.0
9	3.0
10	0.0
11	0.0
12	16.0
13	6.0
14	6.0
15	45.0
16	3.0
17	62.0
18	11.0
19	0.0
20	16.0
21	10.0
22	37.0
23	0.0
24	37.0
25	16.0
26	63.0
27	0.0
28	0.0
29	52.0
30	21.0
31	16.0
32	15.0
33	32.0
34	36.0
35	0.0
36	41.0
37	26.0
38	27.0
39	0.0
40	7.0
41	3.0
42	10.0
43	0.0
44	0.0
45	0.0
46	0.0
47	0.0
48	6.0
49	23.0
50	0.0
51	0.0
52	0.0
53	16.0
54	6.0
55	0.0
56	0.0
57	17.0
58	9.0
59	19.0
60	21.0
61	16.0
62	0.0
63	0.0
64	47.0
65	12.0
66	6.0
67	25.0
68	6.0
69	0.0
70	13.0
71	6.0
72	6.0
73	20.0
74	0.0
75	0.0
76	0.0
77	0.0
78	0.0
79	17.0
80	16.0
81	0.0
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	34.0
88	35.0
89	12.0
90	0.0
91	0.0
92	0.0
93	0.0
94	4.0
95	13.0
96	0.0
97	0.0
98	0.0
99	6.0
100	13.0
101	0.0
102	3.0
103	24.0
104	15.0
105	16.0
106	29.0
107	57.0
108	0.0
109	0.0
110	3.0
111	8.0
112	0.0
113	3.0
114	0.0
115	0.0
116	0.0
117	0.0
118	0.0
119	0.0
120	0.0
121	0.0
122	17.0
123	24.0
124	0.0
125	0.0
126	3.0
127	0.0
128	0.0
129	0.0
130	26.0
131	22.0
132	0.0
133	6.0
134	0.0
135	0.0
136	15.0
137	0.0
138	0.0
139	33.0
140	15.0
141	0.0
142	0.0
143	0.0
144	17.0
145	1.0
146	11.0
147	0.0
148	0.0
149	20.0
150	27.0
151	0.0
153	21.0
154	39.0
155	0.0
156	0.0
158	38.0
159	13.0
160	13.0
161	0.0
162	9.0
163	36.0
164	0.0
165	26.0
166	0.0
167	21.0
168	6.0
169	0.0
170	0.0
171	16.0
172	47.0
173	0.0
174	0.0
175	0.0
176	10.0
177	0.0
178	0.0
179	42.0
180	51.0
181	0.0
182	0.0
183	6.0
184	3.0
185	62.0
186	9.0
187	20.0
188	5.0
189	10.0
190	21.0
191	11.0
192	10.0
193	10.0
194	47.0
195	25.0
196	22.0
197	13.0
198	0.0
199	0.0
200	0.0
201	21.0
202	0.0
203	0.0
204	2.0
205	3.0
206	5.0
207	10.0
208	0.0
209	0.0
210	16.0
211	0.0
212	3.0
213	0.0
214	0.0
215	0.0
216	0.0
217	14.0
218	66.0
219	19.0
220	16.0
221	26.0
222	17.0
223	2.0
224	0.0
225	2.0
226	9.0
228	11.0
229	0.0
230	5.0
231	0.0
232	0.0
233	6.0
234	17.0
235	20.0
236	11.0
237	36.0
238	39.0
239	2.0
240	0.0
241	17.0
242	3.0
243	2.0
244	0.0
245	6.0
246	0.0
247	0.0
248	45.0
249	33.0
250	10.0
251	29.0
252	0.0
253	0.0
500	11.0
501	5.0
502	4.0
503	31.0
504	8.0
505	7.0
506	53.0
507	3.0
508	38.0
509	13.0
510	59.0
511	65.0
512	19.0
513	4.0
514	33.0
515	37.0
516	19.0
517	25.0
518	10.0
519	75.0
520	10.0
521	21.0
522	27.0
523	2.0
524	9.0
525	26.0
526	16.0
527	33.0
528	27.0
529	36.0
530	17.0
531	49.0
532	8.0
533	43.0
534	13.0
535	56.0
536	22.0
537	21.0
538	12.0
539	36.0
540	0.0
541	18.0
542	4.0
543	18.0
544	16.0
545	5.0
546	17.0
547	12.0
548	9.0
549	13.0
550	2.0
551	0.0
552	12.0
553	26.0
554	0.0
555	20.0
556	23.0
557	6.0
558	12.0
559	24.0
560	44.0
561	5.0
562	2.0
563	0.0
564	25.0
565	20.0
566	19.0
567	29.0
568	9.0
569	5.0
570	23.0
571	35.0
572	12.0
573	14.0
574	16.0
575	10.0
576	25.0
577	16.0
578	12.0
579	13.0
580	24.0
581	15.0
582	0.0
583	24.0
584	57.0
585	46.0
586	40.0
587	56.0
588	16.0
589	12.0
590	2.0
591	22.0
592	26.0
593	73.0
594	6.0
595	22.0
596	79.0
597	8.0
